target_location,target_name,BOOK,latitude,longitude,target_code,DAY,MONTH,YEAR,TIME OF ATTACK,AIR FORCE,TOTAL_AIRCRAFT,AVG_ALTITUDE,TOTAL_HE_BOMBS,TOTAL_HE_TONS,TOTAL_INCENDIARY_BOMBS,TOTAL_INCENDIARY_TONS,TOTAL_FRAG_BOMBS,TOTAL_FRAG_TONS,TOTAL_TONS,NUM_ATTACKS
RIJSSEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,,,97720 780,29,9.0,0.0,,R,1.0,,7.0,2.0,2000.0,2.0,0.0,0.0,4.0,1
RIJSSEN,RLWY JUNCTION,BOOK_11_TRANSPORTATION__PART_4,,,2161,19-20,7.0,0.0,,R,1.0,,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1
RIJSSEN,SCHELDE MAAS CANAL BRIDGE,BOOK_11_TRANSPORTATION__PART_4,,,95780 610,23-24,5.0,0.0,,R,1.0,,4.0,0.6,0.0,0.0,0.0,0.0,0.6,1
RIJSSEN,UNIDENTIFIED AIRDROME,BOOK_10_AIRFIELDS__PART_2,,,95740 780,20-21,7.0,0.0,,R,1.0,,7.0,1.0,60.0,0.12,0.0,0.0,1.12,1
RIJSSEN,UNIDENTIFIED AIRDROME,BOOK_10_AIRFIELDS__PART_2,,,95740 780,02-03,9.0,0.0,,R,1.0,,6.0,0.9,60.0,0.12,0.0,0.0,1.02,1
RIJSSEN,UNIDENTIFIED AIRDROME,BOOK_10_AIRFIELDS__PART_2,,,95740 780,04,10.0,1.0,,R,1.0,,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1
RILLY LA MONTAGNE,TUNNEL,BOOK_11_TRANSPORTATION__PART_2,4910N,403E,44164 620,17.0,7.0,4.0,1000.0,8.0,58.0,201.5,199.0,199.0,0.0,0.0,0.0,0.0,199.0,2
RILLY LE MONTAGNE,SUPPLY DUMP A,BOOK_14_SUPPLY,4416,4830,,1.0,7.0,4.0,,R,91.0,,12.0,72.0,0.0,0.0,0.0,0.0,72.0,2
RILLY LE MONTAGNE,SUPPLY DUMP A,BOOK_14_SUPPLY,4416,4830,,2.0,7.0,4.0,,R,43.0,,390.0,195.0,0.0,0.0,0.0,0.0,195.0,1
RILLY LE MONTAGNE,SUPPLY DUMP A,BOOK_14_SUPPLY,4416,4830,,31.0,7.0,4.0,,R,194.0,,707.0,288.0,0.0,0.0,0.0,0.0,288.0,4
RIMEUX,Town Area,BOOK_6_INDUSTRIAL__PART_5,,,93742,24-25,6.0,4.0,32.0,R,102.0,,1964.0,491.0,0.0,0.0,0.0,0.0,491.0,1
RIMINI,BRIDGES,BOOK_11_TRANSPORTATION__PART_2,4403N,1234E,41479 610,29.0,4.0,4.0,1416.0,15.0,5.0,160.0,25.0,13.0,0.0,0.0,0.0,0.0,13.0,1
RIMINI,RR BRIDGES,BOOK_11_TRANSPORTATION__PART_2,4403N,1234E,41479 611,24.0,4.0,4.0,1406.0,15.0,4.0,180.0,19.0,10.0,0.0,0.0,0.0,0.0,10.0,1
RIMINI,RR BRIDGES,BOOK_11_TRANSPORTATION__PART_2,4403N,1234E,41479 611,30.0,4.0,4.0,1450.0,15.0,5.0,152.0,30.0,15.0,0.0,0.0,0.0,0.0,15.0,1
RIMINI,RR BRIDGES,BOOK_11_TRANSPORTATION__PART_2,4403N,1234E,41479 611,19.0,5.0,4.0,943.0,15.0,35.0,179.0,210.0,105.0,0.0,0.0,0.0,0.0,105.0,1
RIMINI,RR BRIDGES,BOOK_11_TRANSPORTATION__PART_2,4403N,1234E,41479 611,20.0,5.0,4.0,800.0,15.0,33.0,210.0,198.0,99.0,0.0,0.0,0.0,0.0,99.0,1
RIMINI,RR BRIDGES,BOOK_11_TRANSPORTATION__PART_2,4403N,1234E,41479 611,22.0,6.0,4.0,1154.0,15.0,80.0,192.5,841.0,195.0,0.0,0.0,0.0,0.0,195.0,2
RIMINI,RR BRIDGES,BOOK_11_TRANSPORTATION__PART_2,4403N,1234E,41479 611,24.0,6.0,4.0,1030.0,15.0,40.0,200.0,500.0,250.0,0.0,0.0,0.0,0.0,250.0,1
RINGKØBING FJORD,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_5,,,92740 10,25.0,4.0,1.0,,R,1.0,,4.0,0.6,0.0,0.0,0.0,0.0,0.6,1
RISS CITY AREA,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_4,,,48097 20,15.0,1.0,3.0,2057.0,,1.0,280.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1
RJUKAN,RJUKAN CHEMICAL WORKS,BOOK_4_CHEMICAL,5952N,831E,16760,16.0,11.0,3.0,1145.0,9,39.0,106.0,185.0,93.0,0.0,0.0,0.0,0.0,93.0,1
RJUKAN,RJUKAN CHEMICAL WORKS,BOOK_4_CHEMICAL,5952N,831E,16760,17.0,11.0,3.0,1600.0,9,39.0,106.0,186.0,93.0,0.0,0.0,0.0,0.0,93.0,1
RJUKAN,RJUKAN CHEMICAL WORKS,BOOK_4_CHEMICAL,5952N,831E,16760,18.0,11.0,3.0,1430.0,9,39.0,106.0,187.0,93.0,0.0,0.0,0.0,0.0,93.0,1
RJUKAN,RJUKAN CHEMICAL WORKS,BOOK_4_CHEMICAL,5952N,831E,16760,24.0,11.0,4.0,600.0,9,39.0,106.0,188.0,47.0,0.0,0.0,0.0,0.0,47.0,1
ROGATZ,FACTORIES,BOOK_6_INDUSTRIAL__PART_5,,,94755 90,27-28,10.0,0.0,,R,2.0,,10.666666666666668,2.0,120.0,0.24,0.0,0.0,2.24,2
ROLLENCOURT,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,,,93743 20,31.0,8.0,4.0,1430.0,R,27.0,,942.0,570.0,0.0,0.0,0.0,0.0,570.0,5
ROME,BRIDGE,BOOK_11_TRANSPORTATION__PART_2,4154N,1228E,41489 610,17.0,2.0,4.0,1010.0,15.0,31.0,195.0,3.0,0.0,0.0,0.0,999.0,9.99,9.99,1
ROME TIBURTINA MY,CVW.GOREON BOWE,BOOK_11_TRANSPORTATION__PART_2,4154N,1228E,41489 632,3.0,3.0,4.0,1129.0,15.0,70.0,192.5,660.0,165.0,0.0,0.0,0.0,0.0,165.0,2
ROMILLY SUR SEINE,A C REPAIR BLDG,BOOK_7_AIRCRAFTPRODUCTION,4831N,343E,44190 110,20.0,12.0,2.0,904.0,9.0,88.0,218.16666666666666,604.0,152.0,100.0,11.4,0.0,0.0,163.4,6
ROMILLY SUR SEINE,A C REPAIR BLDG,BOOK_7_AIRCRAFTPRODUCTION,4831N,343E,44190 110,15.0,9.0,3.0,1842.0,9.0,18.0,245.0,4.0,2.0,684.0,24.0,0.0,0.0,26.0,1
ROMILLY SUR SEINE,A C REPAIR BLDG,BOOK_7_AIRCRAFTPRODUCTION,4831N,343E,44190 110,20.0,9.0,3.0,1245.0,9.0,17.0,244.0,190.0,48.0,0.0,0.0,0.0,0.0,48.0,1
ROMILLY SUR SEINE,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,4831N,343E,44190 10,6.0,2.0,4.0,1100.0,8.0,21.0,200.0,252.0,63.0,0.0,0.0,0.0,0.0,63.0,1
ROMORANTIN,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4722N,144E,44196,4.0,6.0,4.0,1955.0,8.0,45.0,180.0,420.0,144.0,0.0,0.0,999.0,70.0,214.0,2
ROMORANTIN,ROMORANTIN A D,BOOK_10_AIRFIELDS__PART_1,4722N,144E,44196 781,10.0,4.0,4.0,1200.0,8.0,12.0,120.0,81.0,41.0,0.0,0.0,0.0,0.0,41.0,1
ROMORANTIN,ROMORANTIN A D,BOOK_10_AIRFIELDS__PART_1,4722N,144E,44196 781,11.0,4.0,4.0,1055.0,8.0,20.0,120.0,95.0,48.0,0.0,0.0,0.0,0.0,48.0,1
ROMORANTIN,ROMORANTIN A D,BOOK_10_AIRFIELDS__PART_1,4722N,144E,44196 781,12.0,4.0,4.0,900.0,8.0,24.0,120.0,97.0,53.35,0.0,0.0,0.0,0.0,53.35,1
ROOSENDAAL,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,5132N,428E,11736 630,17.0,12.0,2.0,1200.0,R,2.0,216.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1
ROOSENDAAL,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,5132N,428E,11736 630,19.0,2.0,3.0,800.0,R,2.0,216.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1
ROOSENDAAL,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,5132N,428E,11736 630,20.0,3.0,3.0,1730.0,R,2.0,216.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1
ROOSENDAAL,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,5132N,428E,11736 630,31.0,5.0,4.0,1123.0,8,12.0,216.0,142.0,36.0,0.0,0.0,0.0,0.0,36.0,1
ROR SUR MER,CITY AREA,BOOK_6_INDUSTRIAL__PART_5,,,99164 20,18.0,10.0,3.0,,8.0,1.0,,10.0,3.0,0.0,0.0,0.0,0.0,3.0,1
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4812N,630E,1749 630,1,2.0,3.0,1330.0,8,456.0,219.0,84.0,21.0,0.0,6.0,0.0,0.0,27.0,2
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4812N,630E,1749 630,28,2.0,3.0,1128.0,8,1.0,230.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,1
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4812N,630E,1749 630,31,2.0,3.0,1330.0,8,20.0,220.0,100.0,39.0,0.0,0.0,0.0,0.0,39.0,1
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4752N,1208E,48120 631,20.0,10.0,4.0,1250.0,15.0,95.0,216.0,751.0,188.0,0.0,0.0,1700.0,17.0,205.0,5
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4752N,1208E,48120 631,22.0,11.0,4.0,1340.0,15.0,11.0,220.0,78.0,20.0,22.0,6.0,0.0,0.0,26.0,3
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4752N,1208E,48120 631,15.0,12.0,4.0,1430.0,15.0,47.0,212.5,454.0,123.6,0.0,0.0,0.0,0.0,123.6,2
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4752N,1208E,48120 631,9.0,12.0,4.0,1405.0,15.0,7.0,234.5,12.0,3.0,0.0,0.0,0.0,0.0,3.0,2
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4752N,1208E,48120 631,20.0,1.0,5.0,1320.0,15.0,32.0,230.66666666666666,718.0,56.0,0.0,0.0,0.0,0.0,56.0,3
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4812N,630E,1749 630,16,2.0,5.0,1300.0,8,68.0,206.66666666666666,549.0,137.0,0.0,0.0,0.0,0.0,137.0,3
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4812N,630E,1749 630,21,2.0,5.0,1230.0,8,6.0,210.0,300.0,75.0,0.0,0.0,0.0,0.0,75.0,1
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4812N,630E,1749 630,22,2.0,5.0,1230.0,8,20.0,215.0,152.0,39.0,0.0,0.0,0.0,0.0,39.0,2
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4752N,1208E,48120 631,22.0,2.0,5.0,1352.0,15.0,17.0,245.0,132.0,33.0,0.0,0.0,0.0,0.0,33.0,1
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4812N,630E,1749 630,5,2.0,5.0,1310.0,8,2.0,200.0,142.0,18.0,0.0,0.0,0.0,0.0,18.0,2
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4812N,630E,1749 630,6,2.0,5.0,1300.0,8,27.0,200.0,10.0,1.25,0.0,0.0,0.0,0.0,1.25,1
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4752N,1208E,48120 631,19.0,12.0,5.0,1500.0,15.0,109.0,217.2,480.0,122.0,0.0,0.0,0.0,0.0,122.0,5
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4752N,1208E,48120 631,21.0,12.0,5.0,1530.0,15.0,88.0,226.0,936.0,234.0,0.0,0.0,0.0,0.0,234.0,4
ROSENHEIM,MY,BOOK_11_TRANSPORTATION__PART_4,4752N,1208E,48120 631,29.0,12.0,5.0,1320.0,15.0,14.0,210.0,246.0,31.0,0.0,0.0,0.0,0.0,31.0,1
ROSSLA,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_4,5127N,1105E,48103 10,11.0,9.0,4.0,1208.0,8.0,6.0,276.0,60.0,15.0,0.0,0.0,0.0,0.0,15.0,1
ROSSLA,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_4,5127N,1105E,48103 10,11.0,10.0,4.0,1338.0,8.0,12.0,294.0,120.0,30.0,0.0,0.0,0.0,0.0,30.0,1
ROSTATT,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_5,,,94757,06-07,8.0,1.0,,R,1.0,,4.0,1.0,120.0,0.24,0.0,0.0,1.24,1
ROSTOCK,A C FAC FLUGZEUGWERKE,BOOK_7_AIRCRAFTPRODUCTION,5405N,12065,48102 110,11,9.0,1.0,133.0,R,20.0,170.0,38.0,11.0,136.0,3.0,0.0,0.0,14.0,2
ROSTOCK,A C FAC FLUGZEUGWERKE,BOOK_7_AIRCRAFTPRODUCTION,5405N,12065,48102 110,11-12,9.0,1.0,133.0,R,20.0,142.5,21.0,13.0,440.0,3.48,0.0,0.0,16.48,2
ROSTOCK,A C FAC FLUGZEUGWERKE,BOOK_7_AIRCRAFTPRODUCTION,5405N,12065,48102 110,19-20,9.0,1.0,153.0,R,10.0,115.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1
ROSTOCK,A C FAC FLUGZEUGWERKE,BOOK_7_AIRCRAFTPRODUCTION,5405N,12065,48102 110,24-25,9.0,1.0,145.0,R,24.0,125.0,10.0,5.0,694.6666666666666,10.056,0.0,0.0,15.056000000000001,2
ROSTOCK,A C FAC FLUGZEUGWERKE,BOOK_7_AIRCRAFTPRODUCTION,5405N,12065,48102 110,25,9.0,1.0,135.0,R,102.0,149.0,353.0,178.3,210.0,3.15,0.0,0.0,181.45,8
ROSTOCK,A C FAC FLUGZEUGWERKE,BOOK_7_AIRCRAFTPRODUCTION,5405N,12065,48102 110,25-26,9.0,1.0,150.0,R,10.0,100.0,0.0,0.0,6.4,0.096,0.0,0.0,0.096,1
ROSTOCK,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_4,5405N,1208E,48102 1.0,20.0,2.0,4.0,1344.0,8.0,157.0,178.0,688.0,172.5,1806.0,77.3,0.0,0.0,249.8,6
ROSTOCK,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_4,5405N,1208E,48102 1.0,24.0,2.0,4.0,1320.0,8.0,257.0,172.125,1760.0,441.0,1334.0,103.2,0.0,0.0,544.2,8
ROTENBURG,AIRDROME,BOOK_10_AIRFIELDS__PART_2,5307N,924E,48104 780,05-06,8.0,0.0,1430.0,R,1.0,220.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ROTENBURG,AIRDROME,BOOK_10_AIRFIELDS__PART_2,5307N,924E,48104 780,10,8.0,1.0,930.0,R,1.0,202.0,2.0,0.3,0.0,0.0,0.0,0.0,0.3,1
ROTENBURG,AIRDROME,BOOK_10_AIRFIELDS__PART_2,5307N,924E,48104 780,8-9,8.0,1.0,100.0,R,1.0,205.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ROTENBURG,AIRDROME,BOOK_10_AIRFIELDS__PART_2,5307N,924E,48104 780,21-22,1.0,2.0,930.0,R,1.0,200.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ROTENBURG,AIRDROME,BOOK_10_AIRFIELDS__PART_2,5307N,924E,48104 780,23,1.0,2.0,1800.0,R,1.0,201.0,1.0,0.15,0.0,0.0,0.0,0.0,0.15,1
ROTENBURG,AIRDROME,BOOK_10_AIRFIELDS__PART_2,5307N,924E,48104 780,30,5.0,4.0,1057.0,8,147.0,216.5,1443.0,361.0,1840.0,92.0,0.0,0.0,453.0,6
ROTENBURG,AIRDROME,BOOK_10_AIRFIELDS__PART_2,5307N,924E,48104 780,23-24,3.0,5.0,600.0,R,148.0,210.0,0.0,0.0,100.0,0.2,0.0,0.0,0.2,1
ROTH,AIRDROME,BOOK_10_AIRFIELDS__PART_2,4915N,1107E,48123 780,8.0,4.0,5.0,1220.0,8.0,119.0,196.71428571428572,1501.0,169.5,252.0,62.6,0.0,0.0,232.1,7
ROTTENBURG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_4,,,48104 20,08-09,8.0,1.0,,R,3.0,,4.0,2.15,120.0,0.24,0.0,0.0,2.39,3
ROTTENBURG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_4,,,48104 20,20,10.0,1.0,,R,1.0,,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1
ROTTENBURG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_4,,,48104 20,21,11.0,1.0,,R,1.0,,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1
ROTTENBURG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_4,,,48104 20,02-03,4.0,5.0,,R,1.0,,0.0,0.0,100.0,0.2,0.0,0.0,0.2,1
ROTTENDORF,TOWN AREA,BOOK_6_INDUSTRIAL__PART_4,4948N,1002E,48105 20,1.0,1.0,5.0,,8,0.0,,15.0,2.0,0.0,0.0,0.0,0.0,2.0,1
ROTTENDORF,TOWN AREA,BOOK_6_INDUSTRIAL__PART_4,4948N,1002E,48105 20,2.0,1.0,5.0,,8,0.0,,7.0,1.05,0.0,0.0,0.0,0.0,1.05,1
ROTTENDORF,TOWN AREA,BOOK_6_INDUSTRIAL__PART_4,4948N,1002E,48105 20,3.0,2.0,5.0,,8,0.0,,11.0,1.375,0.0,0.0,0.0,0.0,1.375,1
ROTTERDAM,DOCKS CANALS BARGES,BOOK_11_TRANSPORTATION__PART_1,,,11738,02-03,6.0,0.0,,R,1.0,,10.0,1.25,60.0,0.12,0.0,0.0,1.37,1
ROTTERDAM,DOCKS CANALS BARGES,BOOK_11_TRANSPORTATION__PART_1,,,11738,03-04,6.0,0.0,,R,5.0,,16.0,2.8,0.0,0.0,0.0,0.0,2.8,2
ROTTERDAM,DOCKS CANALS BARGES,BOOK_11_TRANSPORTATION__PART_1,,,11738,2,6.0,0.0,,R,1.0,,4.0,0.6,0.0,0.0,0.0,0.0,0.6,1
ROTTERDAM,DOCKS CANALS BARGES,BOOK_11_TRANSPORTATION__PART_1,,,11738,03-04,7.0,0.0,,R,5.0,,24.0,6.8,0.0,0.0,0.0,0.0,6.8,2
ROTTERDAM,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,,,11738 630,16-17,1.0,1.0,,R,2.0,,11.666666666666668,2.25,120.0,0.24,0.0,0.0,2.49,2
ROTTERDAM,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,,,11738 630,10-11,2.0,1.0,,R,1.0,,5.0,1.25,120.0,0.24,0.0,0.0,1.49,1
ROTTERDAM,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,,,11738 630,17-18,5.0,1.0,,R,1.0,,2.0,0.3,0.0,0.0,0.0,0.0,0.3,1
ROTTERDAM,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,5155N,428E,11738,31.0,5.0,4.0,1145.0,8.0,1.0,113.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,1
ROTTERDAM,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,5155N,428E,11738,21.0,6.0,4.0,1012.0,8.0,2.0,230.0,6.0,3.0,470.0,23.5,0.0,0.0,26.5,1
ROTTERDAM,WILTON SHIPYARD,BOOK_1_MILITARYINDUSTRY,5155N,428E,11738 751,4.0,,0.0,1015.0,R,2.0,240.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,1
ROTTERDAM,WILTON SHIPYARD,BOOK_1_MILITARYINDUSTRY,5155N,428E,11738 751,5.0,,0.0,1011.0,R,5.0,260.0,10.0,18.0,0.0,0.0,0.0,0.0,18.0,1
ROTTERDAM,WILTON SHIPYARD,BOOK_1_MILITARYINDUSTRY,5155N,428E,11738 751,5.0,,0.0,1434.0,R,9.0,250.0,10.0,40.0,0.0,0.0,0.0,0.0,40.0,1
ROTTEWELL,CITY AREA,BOOK_6_INDUSTRIAL__PART_5,,,99161 20,11.0,7.0,4.0,,8.0,1.0,,52.0,3.0,0.0,0.0,0.0,0.0,3.0,1
ROTTEWELL,CITY AREA,BOOK_6_INDUSTRIAL__PART_5,,,99161 20,13.0,7.0,4.0,,8.0,1.0,,4.0,1.0,6.0,2.0,0.0,0.0,3.0,1
ROTTWEIL,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_4,4810N,838E,48106 10,25.0,2.0,5.0,,8.0,1.0,,6.0,2.0,6.0,2.0,0.0,0.0,4.0,1
ROTTWEIL,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_4,4810N,838E,48106 10,1.0,3.0,5.0,,8.0,1.0,,9.0,2.0,4.0,1.0,0.0,0.0,3.0,1
ROUDNICE,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,5 26N,1421E,5742 630,17.0,4.0,5.0,1453.0,8.0,29.0,200.0,560.0,70.0,0.0,0.0,0.0,0.0,70.0,1
ROUDNICE,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,5 26N,1421E,5742 630,18.0,4.0,5.0,1446.0,8.0,88.0,198.33333333333334,1264.0,246.75,0.0,0.0,0.0,0.0,246.75,3
ROUDNICE,OIL REFINERY,BOOK_2_OILREFINERIES,526N,1421E,5742 500,,12.0,4.0,1200.0,R,25.0,215.0,201.0,50.25,0.0,0.0,0.0,0.0,50.25,1
ROUDNICE,OIL REFINERY,BOOK_2_OILREFINERIES,526N,1421E,5742 500,,12.0,4.0,1224.0,R,25.0,215.0,198.0,50.0,0.0,0.0,0.0,0.0,50.0,1
ROUEN,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4926N,105E,44204,19,6.0,0.0,,R,12.0,,22.0,3.0,0.0,0.0,0.0,0.0,3.0,1
ROUEN,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4926N,105E,44204,20,6.0,0.0,,R,36.0,,174.0,21.6,480.0,0.96,0.0,0.0,22.56,3
ROUEN,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4926N,105E,44204,20,7.0,0.0,,R,1.0,,12.0,1.5,0.0,0.0,0.0,0.0,1.5,1
ROUEN,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4926N,105E,44204,20-21,7.0,0.0,,R,1.0,,1.0,0.125,0.0,0.0,0.0,0.0,0.125,1
ROUEN,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4926N,105E,44204,14,8.0,0.0,,R,1.0,,2.0,0.3,60.0,0.12,0.0,0.0,0.42,1
ROUEN,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4926N,105E,44204,15-16,8.0,0.0,,R,1.0,,2.0,0.25,0.0,0.0,0.0,0.0,0.25,1
ROUEN,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4926N,105E,44204,17-18,8.0,0.0,,R,2.0,,14.0,1.75,0.0,0.0,0.0,0.0,1.75,2
ROUEN,AIRDROME,BOOK_10_AIRFIELDS__PART_1,4926N,105E,44204,23-24,8.0,0.0,,R,1.0,,2.0,0.25,0.0,0.0,0.0,0.0,0.25,1
ROUEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 630,29,8.0,1.0,1402.0,R,2.0,225.0,1.0,0.15,0.0,0.0,0.0,0.0,0.15,1
ROUEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 630,29-30,8.0,1.0,1400.0,R,1.0,230.0,5.0,1.25,120.0,0.24,0.0,0.0,1.49,1
ROUEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 630,08,3.0,3.0,1401.0,8,13.0,220.0,118.0,30.0,0.0,0.0,0.0,0.0,30.0,4
ROUEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 630,12,3.0,3.0,1239.0,8,47.0,220.6,275.0,101.5,0.0,0.0,0.0,0.0,101.5,10
ROUEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 630,28,3.0,3.0,1249.0,8,75.8,234.0,629.0,212.4,0.0,0.0,0.0,0.0,212.4,15
ROUEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 630,06,9.0,3.0,738.0,8,81.0,141.66666666666666,391.0,108.2,0.0,0.0,0.0,0.0,108.2,3
ROUEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 630,8.0,7.0,4.0,732.0,8.0,6.0,248.0,36.0,18.0,0.0,0.0,0.0,0.0,18.0,1
ROUEN,OIL DUMP,BOOK_2_OILREFINERIES,4926N,105E,44204,6.0,6.0,4.0,1850.0,8,46.0,245.0,826.0,103.75,0.0,0.0,0.0,0.0,103.75,2
ROUEN,OIL DUMP,BOOK_2_OILREFINERIES,4926N,105E,44204,10.0,8.0,4.0,1500.0,8,111.0,215.0,660.0,99.0,80.0,20.0,0.0,0.0,119.0,1
ROUEN,OIL DUMP,BOOK_2_OILREFINERIES,4926N,105E,44204,17.0,8.0,4.0,1530.0,8,122.0,160.0,0.0,0.0,90.0,22.5,0.0,0.0,22.5,1
ROUEN,OIL DUMP,BOOK_2_OILREFINERIES,4926N,105E,44204,7.0,8.0,4.0,1541.0,8,30.0,220.0,586.0,73.0,0.0,0.0,0.0,0.0,73.0,1
ROUEN,OIL DUMP,BOOK_2_OILREFINERIES,4926N,105E,44204,8.0,8.0,4.0,1538.0,8,35.0,225.0,700.0,88.0,59.0,14.75,0.0,0.0,102.75,1
ROUEN,OIL DUMP,BOOK_2_OILREFINERIES,4926N,105E,44204,9.0,8.0,4.0,1530.0,8,40.0,220.0,650.0,81.25,70.0,17.5,0.0,0.0,98.75,1
ROUEN,POWER STATION,BOOK_13_UTILITIES,4926N,105E,4 420 4 30,25.0,8.0,3.0,1832.0,8.0,20.0,110.0,63.0,32.0,0.0,0.0,0.0,0.0,32.0,1
ROUEN,R R BRIDGE,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 610,8.0,8.0,4.0,1421.0,8.0,13.0,210.0,640.0,32.0,0.0,0.0,0.0,0.0,32.0,1
ROUEN,RR YARDS,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 . 632,5.0,9.0,2.0,1030.0,8.0,61.0,230.0,85.0,38.5,16.0,3.0,0.0,0.0,41.5,3
ROUEN,SOTTEVILLE MY,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 631,17,8.0,0.0,1739.0,8,5.0,230.0,14.0,6.5,0.0,0.0,0.0,0.0,6.5,2
ROUEN,SOTTEVILLE MY,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 631,12,12.0,2.0,1335.0,8,15.0,212.33333333333334,74.0,19.0,4.0,0.456,0.0,0.0,19.456,3
ROUEN,SOTTEVILLE MY,BOOK_11_TRANSPORTATION__PART_2,4926N,105E,44204 631,12,1.0,3.0,1400.0,R,5.0,209.0,20.0,5.0,0.0,0.0,0.0,0.0,5.0,1
